,Code,Property_Location,Mailing Address
4003,1517_326.31_32,31 SOUTH ENSIGN DRIVE,31 S ENSIGN DR
4004,1517_326.31_39,17 SOUTH ENSIGN DRIVE,17 S ENSIGN DR
4005,1517_326.31_42,11 SOUTH ENSIGN DRIVE,11 S ENSIGN DR
4006,1517_326.31_46,3 SOUTH ENSIGN DRIVE,3 S ENSIGN DR
4007,1517_326.31_47,1 SOUTH ENSIGN DRIVE,1 S ENSIGN DR
4008,1517_326.31_48,83 BAY VIEW DRIVE,6 KENTUCKY DR
4009,1517_326.31_53_C0005,1165 RADIO ROAD,1165 RADIO RD #5
4010,1517_326.31_61_C0013,1141 RADIO ROAD,1141 RADIO RD #5
4011,1517_326.31_66_C0018,1139 RADIO ROAD,1139 RADIO RD
4012,1517_326.31_67_C0019,1143 RADIO ROAD,1143 RADIO RD
4013,1517_326.31_68_C0020,1147 RADIO ROAD,43 W SAIL DR
4014,1517_326.32_2,4 SOUTH SPINNAKER DRIVE,864 PARK PLACE
4015,1517_326.32_4,8 SOUTH SPINNAKER DRIVE,8 S SPINNAKER DR
4016,1517_326.32_5,10 SOUTH SPINNAKER DRIVE,10 S SPINNAKER DR
4017,1517_326.32_6,12 SOUTH SPINNAKER DRIVE,12 S SPINNAKER DR
4018,1517_326.32_7,14 SOUTH SPINNAKER DRIVE,14 S SPINNAKER DR
4019,1517_326.32_8,16 SOUTH SPINNAKER DRIVE,16 S SPINNAKER DR
4020,1517_326.32_9,18 SOUTH SPINNAKER DRIVE,3893 VETERANS HWY
4021,1517_326.32_11,22 SOUTH SPINNAKER DRIVE,22 S SPINNAKER DR
4022,1517_326.32_12,24 SOUTH SPINNAKER DRIVE,24 S SPINNAKER DR
4023,1517_326.32_13,26 SOUTH SPINNAKER DRIVE,26 S SPINNAKER DR
4024,1517_326.32_19,38 SOUTH SPINNAKER DRIVE,38 S SPINNAKER DR
4025,1517_326.32_22,44 SOUTH SPINNAKER DRIVE,44 S SPINNAKER DR
4026,1517_326.32_23,46 SOUTH SPINNAKER DRIVE,46 S SPINNAKER DR
4027,1517_326.32_25,50 SOUTH SPINNAKER DRIVE,50 S SPINNAKER DR
4028,1517_326.32_31,62 SOUTH SPINNAKER DRIVE,62 S SPINNAKER DR
4029,1517_326.32_32,61 SOUTH SPINNAKER DRIVE,61 S SPINNAKER DR
4030,1517_326.32_36,53 SOUTH SPINNAKER DRIVE,53 S SPINNAKER DR
4031,1517_326.32_37,51 SOUTH SPINNAKER DRIVE,51 S SPINNAKER DR
4032,1517_326.32_39,47 SOUTH SPINNAKER DRIVE,47 S SPINNAKER DR
4033,1517_326.32_46,33 SOUTH SPINNAKER DRIVE,33 S SPINNAKER DR
4034,1517_326.32_47,31 SOUTH SPINNAKER DRIVE,31 S SPINNAKER DR
4035,1517_326.32_48,29 SOUTH SPINNAKER DRIVE,29 S SPINNAKER DR
4036,1517_326.32_49,27 SOUTH SPINNAKER DRIVE,13 S BURGEE DR
4037,1517_326.32_50,25 SOUTH SPINNAKER DRIVE,25 S SPINNAKER DR
4038,1517_326.32_51,23 SOUTH SPINNAKER DRIVE,88 COUNTRY CLUB BLVD
4039,1517_326.33_1,2 SOUTH BURGEE DRIVE,2 S BURGEE DR
4040,1517_326.33_5,10 SOUTH BURGEE DRIVE,10 S BURGEE DR
4041,1517_326.33_9,18 SOUTH BURGEE DRIVE,18 S BURGEE DR
4042,1517_326.33_10,20 SOUTH BURGEE DRIVE,20 S BURGEE DR
4043,1517_326.33_12,24 SOUTH BURGEE DRIVE,24 S BURGEE DR
4044,1517_326.33_18,36 SOUTH BURGEE DRIVE,36 S BURGEE DR
4045,1517_326.33_19,38 SOUTH BURGEE DRIVE,38 S BURGEE DR
4046,1517_326.33_20,40 SOUTH BURGEE DRIVE,40 S BURGEE DR
4047,1517_326.33_26,41 SOUTH BURGEE DRIVE,41 S BURGEE DR
4048,1517_326.33_28,37 SOUTH BURGEE DRIVE,113 S COMMODORE DR
4049,1517_326.33_33,27 SOUTH BURGEE DRIVE,27 S BURGEE DR
4050,1517_326.33_34,25 SOUTH BURGEE DRIVE,25 S BURGEE DR
4051,1517_326.33_40,13 SOUTH BURGEE DRIVE,13 S BURGEE DR
4052,1517_326.33_42,9 SOUTH BURGEE DRIVE,9 S BURGEE DR
4053,1517_326.33_43,7 SOUTH BURGEE DRIVE,7 S BURGEE DR
4054,1517_326.33_45,3 SOUTH BURGEE DRIVE,23 FRAMINGHAM RD
4055,1517_326.34_1,107 SOUTH BURGEE DRIVE,107 S BURGEE DR
4056,,,
4057,1517_326.34_4,101 SOUTH BURGEE DRIVE,101 S BURGEE DR
4058,1517_326.34_5,104 SOUTH BURGEE DRIVE,104 S BURGEE DR
4059,1517_326.36_9,21 JEFFREY DRIVE,21 JEFFREY DR
4060,1517_326.40_1.01,9 EAST CALABREEZE WAY,9 E CALABREEZE WAY
4061,1517_326.40_1.02,7 EAST CALABREEZE WAY,7 E CALABREEZE WAY
4062,1517_326.40_3,11 EAST CALABREEZE WAY,11 E CALABREEZE WAY
4063,1517_326.40_4,106 JARSEBOWSKI WAY,106 JARSEBOWSKI WAY
4064,1517_326.40_6,108 JARSEBOWSKI WAY,108 JARSEBOWSKI WAY
4065,1517_326.40_8,110 JARSEBOWSKI WAY,110 JARSEBOWSKI WAY
4066,1517_326.40_9,17 EAST CALABREEZE WAY,243 LAKESIDE DR
4067,1517_326.40_10,112 JARSEBOWSKI WAY,112 JARSEBOWSKI WAY
4068,1517_326.40_11,19 EAST CALABREEZE WAY,19 E CALABREEZE WAY
4069,1517_326.40_12,114 JARSEBOWSKI WAY,114 JARSEBOWSKI WAY
4070,1517_326.40_13,21 EAST CALABREEZE WAY,21 E CALABREEZE WAY
4071,1517_326.40_14,116 JARSEBOWSKI WAY,116 JARSEBOWSKI WAY
4072,1517_326.40_16,118 JARSEBOWSKI WAY,118 JARSEBOWSKI WAY
4073,1517_326.50_1,101 JARSEBOWSKI WAY,101 JARSEBOWSKI WAY
4074,1517_326.50_3,103 JARSEBOWSKI WAY,103 JARSEBOWSKI WAY
4075,1517_326.50_4,104 POLONIA WAY,104 POLONIA WAY
4076,1517_326.50_5,105 JARSEBOWSKI WAY,105 JARSEBOWSKI WAY
4077,1517_326.50_6,106 POLONIA WAY,104 POLONIA WAY
4078,1517_326.50_7,107 JARSEBOWSKI WAY,107 JARSEBOWSKI WAY
4079,1517_326.50_8,108 POLONIA WAY,108 POLONIA WAY
4080,1517_326.50_10,110 POLONIA WAY,112 POLONIA WAY
4081,1517_326.50_12,112 POLONIA WAY,7105 CORPORATE DR
4082,1517_326.50_14,114 POLONIA WAY,114 POLONIA WAY
4083,1517_326.50_15,115 JARSEBOWSKI WAY,115 JARSEBOWSKI WAY
4084,1517_326.50_16,116 POLONIA WAY,116 POLONIA WAY
4085,1517_326.50_17,117 JARSEBOWSKI WAY,60 LIVINGSTON AVE
4086,1517_326.50_18,118 POLONIA WAY,118 POLONIA WAY
4087,,,
4088,1517_326.50_20,120 POLONIA WAY,120 POLONIA WAY
4089,1517_326.60_1,101 POLONIA WAY,101 POLONIA WAY
4090,1517_326.60_2,103 POLONIA WAY,103 POLONIA WAY
4091,1517_326.60_3,221 SOUTH PULASKI BLVD.,221 S PULASKI BLVD
4092,1517_326.60_5,105 POLONIA WAY,105 POLONIA WAY
4093,1517_326.60_6,106 VULCAN WAY,106 VULCAN WAY
4094,1517_326.60_7,107 POLONIA WAY,107 POLONIA WAY
4095,1517_326.60_8,108 VULCAN WAY,108 VULCAN WAY
4096,1517_326.60_9,109 POLONIA WAY,227 CENTER ST
4097,1517_326.60_10,110 VULCAN WAY,110 VULCAN WAY
4098,1517_326.60_11,111 POLONIA WAY,111 POLONIA WAY
4099,1517_326.60_13,113 POLONIA WAY,PO BOX 517
4100,1517_326.60_14,114 VULCAN WAY,114 VULCAN WAY
4101,1517_326.60_16,116 VULCAN WAY,116 VULCAN WAY
4102,1517_326.70_1,101 VULCAN WAY,101 VULCAN WAY
4103,1517_326.70_2,102 LADIS WAY,102 LADIS WAY
4104,1517_326.70_3,103 VULCAN WAY,103 VULCAN WAY
4105,1517_326.70_4,104 LADIS WAY,601 SKIMMER CT
4106,1517_326.70_5,105 VULCAN WAY,105 VULCAN WAY
4107,1517_326.70_6,106 LADIS WAY,106 LADIS WAY
4108,1517_326.70_7,107 VULCAN WAY,107 VULCAN WAY
4109,1517_326.70_9,109 VULCAN WAY,109 VULCAN WAY
4110,1517_326.70_10,110 LADIS WAY,409 TWIN LAKES BLVD
4111,1517_326.70_11,111 VULCAN WAY,111 VULCAN WAY
4112,1517_326.70_12,112 LADIS WAY,38 JARED LANE
4113,1517_326.70_13,113 VULCAN WAY,113 VULCAN WAY
4114,1517_326.70_14,114 LADIS WAY,114 LADIS WAY
4115,1517_326.70_15,115 VULCAN WAY,115 VULCAN WAY
4116,1517_326.70_16,117 VULCAN WAY,117 VULCAN WAY
4117,1517_326.80_1,201 SOUTH PULASKI BLVD.,201 S PULASKI BLVD
4118,1517_326.80_5,106 KADLUBECK WAY,106 KADLUBECK WAY
4119,1517_326.80_6,105 LADIS WAY,105 LADIS WAY
4120,1517_326.80_7,108 KADLUBECK WAY,108 KUDLUBECK WAY
4121,1517_326.80_8,107 LADIS WAY,107 LANDIS WAY
4122,1517_326.80_10,109 LADIS WAY,109 LADIS WAY
4123,1517_326.80_11,112 KADLUBECK WAY,112 KADLUBECK WAY
4124,1517_326.80_13,114 KADLUBECK WAY,114 KADLUBECK WAY
4125,1517_326.80_14,113 LADIS WAY,113 LADIS WAY
4126,1517_326.80_15,116 KADLUBECK WAY,PO BOX 1650
4127,1517_326.80_16,115 LADIS WAY,115 LADIS WAY
4128,1517_326.80_17,117 LADIS WAY,117 LADIS WAY
4129,1517_326.90_1,109 SOUTH PULASKI BLVD.,134 JEFFERSON LN
4130,1517_326.90_2,106 KOSCIUSKO WAY,106 KOSCIUSKO WAY
4131,,,
4132,1517_326.90_5,107 KADLUBECK WAY,107 KADLUBECK WAY
4133,1517_326.90_6,110 KOSCIUSKO WAY,PO BOX 939
4134,1517_326.90_7,109 KADLUBECK WAY,109 KADLUBECK WAY
4135,1517_326.90_9,111 KADLUBECK WAY,84 COUNTRY CLUB BLVD
4136,1517_326.90_10,114 KOSCIUSKO WAY,114 KOSCIUSKO WAY
4137,1517_326.90_11,113 KADLUBECK WAY,113 KADLUBECK WAY
4138,1517_326.90_12,116 KOSCIUSKO WAY,116 KOSCIUSKO WAY
4139,1517_326.90_14,117 KADLUBECK WAY,15 MANDARIN CT
4140,1517_326.100_3,300 GREAT BAY BOULEVARD,823 RADIO RD
4141,1517_326.100_4,296 GREAT BAY BOULEVARD,"823 RADIO RD, PO BOX 660"
4142,1517_326.100_9,350 GREAT BAY BOULEVARD,350 GREAT BAY BLVD
4143,1517_326.100_10,346 GREAT BAY BOULEVARD,346 GREAT BAY BLVD
4144,1517_326.100_11,1 ROCKY ROAD,1 ROCKY RD
4145,1517_326.100_12,3 LUCILLE COURT,3 LUCILLE CT
4146,1517_326.100_13,5 LUCILLE COURT,5 LUCILLE CT
4147,1517_326.100_14,7 LUCILLE COURT,7 LUCILLE CT
4148,1517_326.100_16,11 LUCILLE COURT,11 LUCILLE CT
4149,1517_326.100_17,10 LUCILLE COURT,10 LUCILLE CT
4150,1517_326.100_18,8 LUCILLE COURT,8 LUCILLE CT
4151,1517_326.100_19,6 LUCILLE COURT,6 LUCILLE CT
4152,1517_326.100_20,9 ROCKY ROAD,9 ROCKY RD
4153,1517_326.100_21,11 ROCKY ROAD,11 ROCKY RD
4154,1517_326.100_22,13 ROCKY ROAD,13 ROCKY RD
4155,1517_326.100_23,15 ROCKY ROAD,15 ROCKY RD
4156,1517_326.100_24,17 ROCKY ROAD,17 ROCKY RD
4157,1517_326.100_25,16 ROCKY ROAD,16 ROCKY RD
4158,1517_326.100_26,14 ROCKY ROAD,14 ROCKY RD
4159,1517_326.100_27,12 ROCKY ROAD,12 ROCKY RD
4160,1517_326.100_28,10 ROCKY ROAD,10 ROCKY RD
4161,1517_326.100_29,8 ROCKY ROAD,8 ROCKY RD
4162,1517_326.100_30,6 ROCKY ROAD,6 ROCKY RD
4163,1517_326.100_31,4 ROCKY ROAD,4 ROCKY RD
4164,1517_326.100_32,2 ROCKY ROAD,2 ROCKY RD
4165,1517_326.100_62,324 GREAT BAY BOULEVARD,324 GREAT BAY BLVD
4166,1517_326.100_63,320 GREAT BAY BOULEVARD,320 GREAT BAY BLVD
4167,1517_326.100_70,BOOM WAY,665 RADIO RD
4168,1517_326.100_71,5 JARED LANE,5 JARED LN
4169,1517_326.100_72,7 JARED LANE,7 JARED LN
4170,1517_326.100_73,9 JARED LANE,9 JARED LN
4171,1517_326.100_74,11 JARED LANE,11 JARED LN
4172,1517_326.100_75,13 JARED LANE,13 JARED LN
4173,1517_326.100_76,15 JARED LANE,15 JARED LN
4174,1517_326.100_77,17 JARED LANE,17 JARED LN
4175,1517_326.100_78,19 JARED LANE,19 JARED LN
4176,1517_326.100_79,21 JARED LANE,21 JARED LN
4177,1517_326.100_80,23 JARED LANE,23 JARED LN
4178,1517_326.100_81,25 JARED LANE,25 JARED LN
4179,1517_326.100_82,27 JARED LANE,27 JARED LN
4180,1517_326.100_83,29 JARED LANE,29 JARED LN
4181,1517_326.100_84,31 JARED LANE,31 JARED LN
4182,1517_326.100_85,33 JARED LANE,33 JARED LN
4183,1517_326.100_86,35 JARED LANE,35 JARED LN
4184,1517_326.100_87,37 JARED LANE,37 JARED LN
4185,1517_326.100_88,39 JARED LANE,39 JARED LN
4186,1517_326.100_89,41 JARED LANE,41 JARED LN
4187,1517_326.100_90,43 JARED LANE,43 JARED LN
4188,1517_326.100_91,45 JARED LANE,45 JARED LN
4189,1517_326.100_92,47 JARED LANE,47 JARED LN
4190,1517_326.100_93,49 JARED LANE,49 JARED LN
4191,1517_326.100_94,51 JARED LANE,51 JARED LN
4192,1517_326.100_95,53 JARED LANE,53 JARED LN
4193,1517_326.100_96,55 JARED LANE,55 JARED LN
4194,1517_326.100_98,59 JARED LANE,59 JARED LN
4195,1517_326.100_99,61 JARED LANE,61 JARED LN
4196,1517_326.100_100,63 JARED LANE,63 JARED LN
4197,1517_326.100_101,65 JARED LANE,65 JARED LN
4198,1517_326.100_102,67 JARED LANE,67 JARED LN
4199,1517_326.100_103,69 JARED LANE,69 JARED LN
4200,1517_326.100_104,71 JARED LANE,71 JARED LN
4201,1517_326.100_105,73 JARED LANE,73 JARED LN
4202,1517_326.100_107,108 BOOM WAY,108 BOOM WAY
4203,1517_326.100_109,104 BOOM WAY,104 BOOM WAY
4204,1517_326.100_111,304 GREAT BAY BOULEVARD,707 LADY SLIPPER CT
4205,1517_326.101_3,829 RADIO ROAD,829 RADIO RD
4206,1517_326.101_12,114 PILSUDSKI WAY,114 PILSUDSKI WAY
4207,,,
4208,,,
4209,,,
4210,1517_326.102_1,109 BOOM WAY,109 BOOM WAY
4211,1517_326.102_2,6 JARED LANE,6 JARED LN
4212,1517_326.102_3,8 JARED LANE,8 JARED LN
4213,1517_326.102_4,10 JARED LANE,10 JARED LN
4214,1517_326.102_5,12 JARED LANE,12 JARED LN
4215,1517_326.102_6,14 JARED LANE,14 JARED LN
4216,1517_326.102_7,16 JARED LANE,16 JARED LN
4217,1517_326.102_8,18 JARED LANE,18 JARED LN
4218,1517_326.102_9,20 JARED LANE,20 JARED LN
4219,1517_326.102_10,22 JARED LANE,22 JARED LN
4220,1517_326.102_11,24 JARED LANE,24 JARED LN
4221,1517_326.102_12,26 JARED LANE,26 JARED LN
4222,1517_326.102_13,28 JARED LANE,28 JARED LN
4223,1517_326.102_14,30 JARED LANE,30 JARED LN
4224,1517_326.102_15,32 JARED LANE,32 JARED LN
4225,1517_326.102_16,34 JARED LANE,34 JARED LN
4226,1517_326.102_17,38 JARED LANE,38 JARED LN
4227,1517_326.102_18,40 JARED LANE,40 JARED LN
4228,1517_326.102_20,44 JARED LANE,44 JARED LN
4229,1517_326.102_21,46 JARED LANE,46 JARED LN
4230,1517_326.102_22,48 JARED LANE,48 JARED LN
4231,1517_326.102_23,52 JARED LANE,52 JARED LN
4232,1517_326.102_24,54 JARED LANE,54 JARED LN
4233,1517_326.102_25,56 JARED LANE,56 JARED LN
4234,1517_326.102_26,118 BOOM WAY,118 BOOM WAY
4235,1517_326.102_27,120 BOOM WAY,120 BOOM WAY
4236,1517_326.102_28,122 BOOM WAY,122 BOOM WAY
4237,1517_326.102_29,124 BOOM WAY,124 BOOM WAY
4238,1517_326.102_30,126 BOOM WAY,126 BOOM WAY
4239,1517_326.102_31,128 BOOM WAY,128 BOOM WAY
4240,1517_326.102_32,129 BOOM WAY,129 BOOM WAY
4241,1517_326.102_33,127 BOOM WAY,127 BOOM WAY
4242,1517_326.102_34,125 BOOM WAY,125 BOOM WAY
4243,1517_326.102_35,123 BOOM WAY,123 BOOM WAY
4244,1517_326.102_36,121 BOOM WAY,121 BOOM WAY
4245,1517_326.102_37,119 BOOM WAY,PO BOX 1775
4246,1517_326.102_38,117 BOOM WAY,117 BOOM WAY
4247,1517_326.102_39,115 BOOM WAY,115 BOOM WAY
4248,1517_326.102_40,113 BOOM WAY,113 BOOM WAY
4249,1517_326.102_41,111 BOOM WAY,111 BOOM WAY
4250,1517_326.103_1,3 WATERS EDGE DRIVE,3 WATERS EDGE DR
4251,1517_326.103_1.01,HOLLY LAKE,PO BOX 1612
4252,1517_326.103_2,5 WATERS EDGE DRIVE,20 SYCAMORE DR
4253,1517_326.103_3,7 WATERS EDGE DRIVE,7 WATERS EDGE DR
4254,1517_326.103_4,9 WATERS EDGE DRIVE,9 WATERS EDGE DR
4255,1517_326.103_5,11 WATERS EDGE DRIVE,11 WATERS EDGE DR
4256,1517_326.103_6,13 WATERS EDGE DRIVE,13 WATERS EDGE DR
4257,1517_326.103_7,15 WATERS EDGE DRIVE,15 WATERS EDGE DR
4258,1517_326.103_8,17 WATERS EDGE DRIVE,17 WATERS EDGE DR
4259,1517_326.103_9,19 WATERS EDGE DRIVE,19 WATERS EDGE DR
4260,1517_326.103_10,21 WATERS EDGE DRIVE,21 WATERS EDGE DR
4261,1517_326.103_11,3 OLIPHANT COURT,3 OLIPHANT CT
4262,1517_326.103_12,5 OLIPHANT COURT,5 OLIPHANT CT
4263,1517_326.103_14,4 OLIPHANT COURT,4 OLIPHANT CT
4264,1517_326.103_15,25 WATERS EDGE DRIVE,25 WATERS EDGE DR
4265,1517_326.103_17,29 WATERS EDGE DRIVE,29 WATERS EDGE DR
4266,1517_326.103_18,31 WATERS EDGE DRIVE,29 WINDWARD DR
4267,1517_326.103_19,33 WATERS EDGE DRIVE,PO BOX 510
4268,1517_326.103_20,35 WATERS EDGE DRIVE,35 WATERS EDGE DR
4269,1517_326.103_21,37 WATERS EDGE DRIVE,37 WATERS EDGE DR
4270,1517_326.103_23,41 WATERS EDGE DRIVE,41 WATERS EDGE DR
4271,1517_326.103_24,43 WATERS EDGE DRIVE,43 WATERS EDGE DR
4272,1517_326.103_25,45 WATERS EDGE DRIVE,45 WATERS EDGE DR
4273,1517_326.103_26,47 WATERS EDGE DRIVE,47 WATERS EDGE DR
4274,1517_326.103_27,49 WATERS EDGE DRIVE,49 WATERS EDGE DR
4275,1517_326.103_28,51 WATERS EDGE DRIVE,51 WATERS EDGE DR
4276,1517_326.103_29,53 WATERS EDGE DRIVE,53 WATERS EDGE DR
4277,1517_326.103_30,55 WATERS EDGE DRIVE,249 MOSES MILCH DR
4278,1517_326.103_31,54 WATERS EDGE DRIVE,54 WATERS EDGE DR
4279,1517_326.103_32,52 WATERS EDGE DRIVE,52 WATERS EDGE DR
4280,1517_326.103_33,50 WATERS EDGE DRIVE,50 WATERS EDGE DR
4281,1517_326.103_34,48 WATERS EDGE DRIVE,48 WATERS EDGE DR
4282,1517_326.103_35,46 WATERS EDGE DRIVE,46 WATERS EDGE DR
4283,1517_326.103_36,44 WATERS EDGE DRIVE,44 WATERS EDGE DR
4284,1517_326.103_37,36 GASKILL DRIVE,3217 S DECKER LAKE DR
4285,1517_326.103_38,34 GASKILL DRIVE,34 GASKILL DR
4286,1517_326.103_39,32 GASKILL DRIVE,32 GASKILL DR
4287,1517_326.103_40,OFF WATERS EDGE DRIVE,665 RADIO RD
4288,1517_326.103_41,280 GREAT BAY BOULEVARD,280 GREAT BAY BLVD
4289,1517_326.103_43,RADIO ROAD,665 RADIO RD
4290,1517_326.104_1,26 WATERS EDGE DRIVE,26 WATERS EDGE DR
4291,1517_326.104_2,28 WATERS EDGE DRIVE,28 WATERS EDGE DR
4292,1517_326.104_3,32 WATERS EDGE DRIVE,32 WATERS EDGE DR
4293,1517_326.104_4,34 WATERS EDGE DRIVE,34 WATERS EDGE DR
4294,1517_326.104_5,36 WATERS EDGE DRIVE,36 WATERS EDGE DR
4295,1517_326.104_6,38 WATERS EDGE DRIVE,38 WATERS EDGE DR
4296,1517_326.104_7,40 WATERS EDGE DRIVE,40 WATERS EDGE DR
4297,1517_326.104_9,2 RIDGEWAY LANE,2 RIDGEWAY LN
4298,1517_326.104_10,4 RIDGEWAY LANE,4 RIDGEWAY LN
4299,1517_326.104_12,8 RIDGEWAY LANE,8 RIDGEWAY LANE
4300,1517_326.104_13,10 RIDGEWAY LANE,10 RIDGEWAY LN
4301,1517_326.104_14,12 RIDGEWAY LANE,12 RIDGEWAY LN
4302,1517_326.104_15,14 RIDGEWAY LANE,14 RIDGEWAY LN
4303,1517_326.104_16,16 RIDGEWAY LANE,16 RIDGEWAY LN
4304,1517_326.104_17,12 ALEXANDRA WAY,12 ALEXANDRA WAY
4305,1517_326.104_18,14 ALEXANDRA WAY,14 ALEXANDRA WAY
4306,1517_326.104_19,16 ALEXANDRA WAY,8950 CYPRESS WATERS BLVD
4307,1517_326.105_1,2 WATERS EDGE DRIVE,2 WATERS EDGE DR
4308,1517_326.105_2,4 WATERS EDGE DRIVE,4 WATERS EDGE DR
4309,1517_326.105_3,6 WATERS EDGE DRIVE,6 WATERS EDGE DR
4310,1517_326.105_4,8 WATERS EDGE DRIVE,8 WATERS EDGE DR
4311,1517_326.105_5,10 WATERS EDGE DRIVE,10 WATERS EDGE DR
4312,1517_326.105_6,12 WATERS EDGE DRIVE,12 WATERS EDGE DR
4313,1517_326.105_7,13 ALEXANDRA WAY,13 ALEXANDRA WAY
4314,1517_326.105_8,11 ALEXANDRA WAY,11 ALEXANDRA WAY
4315,1517_326.105_9,9 ALEXANDRA WAY,9 ALEXANDRA WAY
4316,1517_326.105_10,7 ALEXANDRA WAY,7 ALEXANDRA WAY
4317,1517_326.105_11,5 ALEXANDRA WAY,5 ALEXANDRA WAY
4318,1517_326.105_12,3 ALEXANDRA WAY,3 ALEXANDRA WAY
4319,1517_326.105_13,1 ALEXANDRA WAY,1 ALEXANDRA WAY
4320,1517_326.106_1,13 RIDGEWAY LANE,13 RIDGEWAY LN
4321,1517_326.106_2,11 RIDGEWAY LANE,11 RIDGEWAY LN
4322,1517_326.106_4,7 RIDGEWAY LANE,7 RIDGEWAY LN
4323,1517_326.106_5,5 RIDGEWAY LANE,5 RIDGEWAY LN
4324,1517_326.106_6,3 RIDGEWAY LANE,3 RIDGEWAY LN
4325,1517_326.106_7,27 GASKILL DRIVE,27 GASKILL DR
4326,1517_326.106_8,25 GASKILL DRIVE,25 GASKILL DR
4327,1517_326.106_9,23 GASKILL DRIVE,23 GASKILL DR
4328,1517_326.106_10,21 GASKILL DRIVE,21 GASKILL DR
4329,1517_326.106_11,19 GASKILL DRIVE,19 GASKILL DR
4330,1517_326.106_12,17 GASKILL DRIVE,17 GASKILL DR
4331,1517_326.106_14,6 ALEXANDRA WAY,6 ALEXANDRA WAY
4332,1517_326.107_1,6 GASKILL DRIVE,6 GASKILL DR
4333,1517_326.107_3,10 GASKILL DRIVE,10 GASKILL DR
4334,1517_326.107_4,12 GASKILL DRIVE,12 GASKILL DR
4335,1517_326.107_5,14 GASKILL DRIVE,14 GASKILL DR
4336,1517_326.107_6,16 GASKILL DRIVE,5720 PREMIER PARK DR
4337,1517_326.107_7,2 CRANMER COURT,2 CRANMER CT
4338,1517_326.107_8,4 CRANMER COURT,4 CRANMER CT
4339,1517_326.107_9,6 CRANMER COURT,6 CRANMER CT
4340,1517_326.107_10,8 CRANMER COURT,8 CRANMER CT
4341,1517_326.107_11,10 CRANMER COURT,10 CRANMER CT
4342,1517_326.107_12,12 CRANMER COURT,12 CRANMER CT
4343,1517_326.107_13,14 CRANMER COURT,14 CRANMER CT
4344,1517_326.107_14,16 CRANMER COURT,16 CRANMER CT
4345,1517_326.107_15,18 CRANMER COURT,18 CRANMER CT
4346,1517_326.107_16,15 CRANMER COURT,15 CRANMER CT
4347,1517_326.107_17,13 CRANMER COURT,13 CRANMER CT
4348,1517_326.107_18,11 CRANMER COURT,11 CRANMER CT
4349,1517_326.107_19,7 CRANMER COURT,7 CRANMER CT
4350,1517_326.107_20,3 CRANMER COURT,999 AIRPORT RD
4351,1517_326.107_21,26 GASKILL DRIVE,26 GASKILL DR
4352,1517_326.107_22,28 GASKILL DRIVE,28 GASKILL DR
4353,1517_326.108_1,OFF GREENSIDE DRIVE,665 RADIO RD
4354,1517_326.108_2,2 GREENSIDE DRIVE,2 GREENSIDE DR
4355,1517_326.108_3,4 GREENSIDE DRIVE,4 GREENSIDE DR
4356,1517_326.108_4,6 GREENSIDE DRIVE,6 GREENSIDE DR
4357,1517_326.108_5,8 GREENSIDE DRIVE,8 GREENSIDE DR
4358,1517_326.108_6,10 GREENSIDE DRIVE,10 GREENSIDE DR
4359,1517_326.108_7,12 GREENSIDE DRIVE,12 GREENSIDE DR
4360,1517_326.108_8,2 ATRIUM COURT,2 ATRIUM CT
4361,1517_326.108_9,4 ATRIUM COURT,4 ATRIUM CT
4362,1517_326.108_10,6 ATRIUM COURT,6 ATRIUM CT
4363,1517_326.108_11,5 ATRIUM COURT,5 ATRIUM CT
4364,1517_326.108_12,3 ATRIUM COURT,3 ATRIUM CT
4365,1517_326.108_14,18 GREENSIDE DRIVE,18 GREENSIDE DR
4366,1517_326.108_15,20 GREENSIDE DRIVE,20 GREENSIDE DR
4367,1517_326.108_16,22 GREENSIDE DRIVE,22 GREENSIDE DR
4368,1517_326.108_17,24 GREENSIDE DRIVE,8 FIRE HOUSE DR
4369,1517_326.108_18,26 GREENSIDE DRIVE,26 GREENSIDE DR
4370,1517_326.108_19,28 GREENSIDE DRIVE,28 GREENSIDE DR
4371,1517_326.108_20,30 GREENSIDE DRIVE,30 GREENSIDE DR
4372,1517_326.108_21,32 GREENSIDE DRIVE,32 GREENSIDE DR
4373,1517_326.108_22,34 GREENSIDE DRIVE,34 GREENSIDE DR
4374,1517_326.108_23,36 GREENSIDE DRIVE,36 GREENSIDE DR
4375,1517_326.108_24,38 GREENSIDE DRIVE,38 GREENSIDE DR
4376,1517_326.108_25,40 GREENSIDE DRIVE,40 GREENSIDE DR
4377,1517_326.108_26,42 GREENSIDE DRIVE,42 GREENSIDE DR
4378,1517_326.108_27,44 GREENSIDE DRIVE,44 GREENSIDE DR
4379,1517_326.108_28,46 GREENSIDE DRIVE,46 GREENSIDE DR
4380,1517_326.108_29,48 GREENSIDE DRIVE,48 GREENSIDE DR
4381,1517_326.108_30,OFF RADIO ROAD,PO BOX 1612
4382,1517_326.108_31,OFF ATRIUM COURT,665 RADIO RD
4383,1517_326.108_32,OFF RADIO ROAD,PO BOX 1612
4384,1517_326.109_1,47 GREENSIDE DRIVE,47 GREENSIDE DR
4385,1517_326.109_2,7 GREENSIDE DRIVE,7 GREENSIDE DR
4386,1517_326.109_3,9 GREENSIDE DRIVE,9 GREENSIDE DR
